question,answer1,answer2,answer3,answer4,answer5,solution
"갑은 자신이 사기 혐의로 신고당해 경찰 조사를 받게 된 것에 앙심을 품고, 신고자 을이 퇴근길에 있는 것을 확인하자 다가가 핀잔을 준 뒤 을의 손목을 강하게 잡아 끌며 넘어뜨렸다. 갑은 이후에도 '네가 경찰에 얘기해서 이런 일이 생겼으니 반드시 대가를 치르게 하겠다'고 하며 을을 위협하였다. 이 경우 갑의 행위가 특정범죄 가중처벌 등에 관한 법률상 보복범죄에 해당하는지 판단하시오.",갑의 행위는 을의 범죄 신고 등 수사 단서 제공에 대한 보복의 목적으로 이루어진 것으로 보아 보복폭행죄가 성립한다.,"갑이 우연히 을을 마주친 뒤 감정적으로 폭행하였다면, 보복의 목적이 있었다고 보기 어렵다.",신고 이후 상당한 시간이 경과하였다면 보복의 목적을 인정할 수 없다.,갑이 피해자에게 사과를 받으려다 감정이 격해져 폭행했다면 우발적 행위로 보아 보복범죄에 해당하지 않는다.,단순히 피해자를 폭행한 사실만으로는 보복범죄가 성립하지 않는다.,A
"갑은 자신이 소유하지 않은 한정판 운동화의 판매를 제안하면서, 구매자 을로부터 대금을 송금받았다. 그러나 갑은 애초에 운동화를 넘겨줄 의사나 능력 없이 대금을 입금받은 직후 연락을 끊었다. 이 경우 갑의 형사책임에 관한 설명으로 옳은 것은?",갑은 사기죄가 성립한다.,갑은 단순히 약속을 이행하지 않았으므로 사기죄는 성립하지 않는다.,갑은 변제의사만 없었으므로 민사상 책임만 부담한다.,갑이 돈을 받은 후 마음을 바꾼 경우라면 사기죄가 성립하지 않는다.,갑의 행위는 횡령죄에 해당한다.,A
"도시정비구역 내 재건축조합 설립인가를 위한 동의율 산정에서 토지등소유자 A와 B가 각각 별개의 토지를 보유하다 모두 수년 전에 사망했으나 상속등기가 이루어지지 않았다. A와 B의 상속인들은 존재 여부 및 주소가 불확실하여 행정청이 동의여부를 확인할 수 없는 상황이다. 이 경우, 조합설립인가를 위한 동의율 산정에서 A와 B는 토지등소유자 수에 포함시켜야 하는가?",A와 B는 상속인의 존재나 소재를 확인할 수 없으므로 토지등소유자 수에서 제외할 수 있다.,A와 B 모두 반드시 토지등소유자 수에 포함해야 한다.,A만 제외하고 B는 포함해야 한다.,관할구청장이 사망 사실을 알지 못했던 경우에만 둘 다 포함할 수 있다.,상속등기가 없으므로 무조건 동의율 산정에서 두 사람을 포함해야 한다.,A
"갑은 온라인 중고거래 게시판에서 을이 올린 '전자제품 구매' 글을 보고 연락해 '제품을 바로 보내줄 수 있다'며 5만 원을 요구했다. 그러나 갑은 해당 제품을 보유하지 않았고, 돈을 받아 사적으로 쓰려 했다. 을이 이를 모르고 송금한 상황에서, 갑의 행위에 대한 법적 평가로 적절한 것은?",갑의 행위는 사기죄에 해당한다.,갑은 단순 변제의무를 불이행한 것에 불과하여 민사상 책임만 진다.,을이 금전을 입금한 이상 갑이 상품을 보내지 않더라도 사기죄는 성립하지 않는다.,갑의 행위는 신의성실의 원칙 위반에 해당할 뿐 형사처벌 대상은 아니다.,갑이 제품을 보내겠다는 의사표시만 했으나 실제로 송금을 받지 않았다면 사기죄가 성립한다.,A
"지방자치단체장이 지역 내 대형점포에 대해 특정 영업시간 제한 및 의무휴업일을 고시로 알렸고, 이에 따라 A마트는 경쟁력 약화와 매출감소를 우려해 효력정지를 신청했다. 그러나 해당 휴업일 지정을 통한 영업제한이 미칠 지역경제 활성화 필요성과 회복할 수 없는 손해 발생 사이에 현저한 이해상충이 있는 경우, 효력정지 여부 판단의 기준으로 옳은 것은?","회복하기 어려운 손해와 공공복리의 충돌을 구체적 사정에 따라 비교·형량하여, 손해가 크더라도 공공복리가 더 중하면 효력정지를 허용하지 않을 수 있다.",회복하기 어려운 손해 발생만 인정되면 공공복리 여부와 상관없이 효력정지를 허가해야 한다.,공공복리가 추상적으로 언급되기만 하면 언제나 효력정지가 배제된다.,본안 소송의 소송요건과는 무관하게 효력정지를 신청할 수 있다.,효력정지의 필요성은 처분의 위법 여부만을 기준으로 판단한다.,A
"갑은 자신이 훔친 고가의 장비를 마치 본인 소유인 양 가장하여, 을에게 '회사 사정으로 급히 팔아야 한다'고 거짓 설명한 뒤 장비를 판매하고 대금을 받았다. 이 경우 갑의 형사책임에 관한 법리상 타당한 판단은 무엇인가?",갑은 절취한 장비를 자기 소유인 것처럼 가장하여 편취한 점에 대해 사기죄가 성립한다.,갑의 행위는 단순한 절도에 해당하므로 별도로 사기죄로 처벌할 수 없다.,절취물 판매 자체만으로는 누구든 사기죄가 성립하지 않는다.,갑이 피해자에게 허위사실을 고지하지 않았다면 사기죄가 성립한다.,갑이 피해자에게 대금을 반환할 의사가 있었다면 불법성이 조각된다.,A
"형사에서 상해죄로 이미 복수의 전과가 있는 자가, 전과에서 형 집행 후 7개월이 경과한 시점에 다시 피해자에게 폭력을 행사하여 상해를 입힌 경우, 누범가중의 적용에 관한 법리상 어떤 판단이 타당한가?","누범가중을 적용할 수 있으며, 집행이 종료된 날로부터 3년 이내에 다시 죄를 범하면 누범으로 본다.","누범가중은 전과의 횟수에 상관없이, 집행 종료 후 1년 이내에 재범한 경우에만 적용된다.",누범가중의 적용을 위해서는 직전 범죄와 동일한 죄명이어야만 한다.,누범가중은 반드시 징역 이상의 형을 받은 경우에만 적용될 수 있다.,"누범가중은 전과와 무관하게, 일정 기간이 경과했다면 적용되지 않는다.",A
지방자치단체의 인사담당 국장이 승진예정인원이 법령상 12명임을 알면서도 아무런 근거 없이 1명을 추가하여 13명으로 인사위원회에 통보하였다. 인사위원회는 국장의 요청대로 13명을 대상으로 승진심사를 하여 최종 승진자를 결정하였다. 이때 국장과 인사위원회의 법적 책임에 대한 설명으로 옳은 것은 무엇인가?,국장은 직권남용권리행사방해죄의 책임이 성립할 수 있다.,인사위원회에게 위계공무집행방해죄가 성립한다.,국장의 행위는 허위공문서작성죄에 해당한다.,국장은 자신의 권한 내에서 재량적으로 인원 산정을 변경할 수 있으므로 범죄가 성립하지 않는다.,인사위원회가 임용권자의 인원 결정이 적정한지 자체적으로 심사해야 하므로 심사의결에도 책임이 있다.,A
"갑은 별다른 수입이나 재산 없이 기존 채무가 3억 원 가까이 되었음에도, 을에게 ""사업에 투자하면 고수익을 보장할 수 있으니 단기간에 변제하겠다""고 말하여 1억 원을 송금받았다. 갑은 사실상 을의 돈으로 자신의 기존 채무를 갚을 계획이었고, 사업 수익이나 상환 계획은 마련하지 않았다. 이 경우 갑의 행위에 관한 법적 판단은?",갑은 실제로 변제할 의사나 능력이 없이 자금을 수취하였으므로 사기죄가 성립한다.,갑이 일시적으로 자금난을 겪었다고 해도 장기적으로 상환 의지를 가지고 있었다면 사기죄가 성립하지 않는다.,"을이 이익을 노리고 스스로 돈을 빌려준 것이므로, 갑에게 사기죄가 성립하지 않는다.",갑이 채무 상환에 자금을 썼다면 불법영득의사가 부정되어 사기죄가 성립하지 않는다.,"대출 계약이 존재하므로, 민사문제에 불과하여 형사상 사기죄는 성립하지 않는다.",A
"성폭력범죄로 법정구속된 피고인이 1심 선고 후 충분한 기간 구금생활을 하면서 잘못을 깊이 반성하고, 항소심에서 피해자와 원만히 합의하여 처벌불원의 의사까지 받은 경우, 피고인의 형량에 대한 법원의 평가로 가장 타당한 것은 무엇인가?",사정 변경에 따라 원심보다 감경된 형을 선고할 수 있다.,피해자와 합의가 있더라도 원심 형량을 그대로 유지해야 한다.,집행유예는 성폭력범죄에는 허용될 수 없다.,피고인이 반성하더라도 구금기간이 양형에 전혀 영향을 주지 않는다.,피고인의 반성과 합의는 일반 양형사유에 해당하지 않는다.,A
"X는 야생에서 우연히 발견한 도라지의 흰 꽃 돌연변이 개체를 채취하고, 이 종자를 심어 하나의 도라지 신품종을 얻은 후, 몇 차례의 무성번식 과정을 통해 동일한 특성을 가지는 개체들을 반복적으로 얻는 데 성공하였다. 그러나 최초의 흰 꽃 변이 개체 자체를 또다시 자연 상태에서 의도적으로 재현하는 것은 기술적으로 불가능하다. X의 해당 신품종에 대한 특허 출원이 산업상 이용 가능한 완성된 발명요건을 충족하는지 판단하시오.","최초 변이 개체의 획득 과정이 반복재현되지 않으므로, 전체적으로 반복재현성이 없어 특허 요건을 충족하지 않는다.","무성번식 과정에서 동일 특성을 반복 획득할 수 있다면, 발견 과정의 어려움과 무관하게 특허 요건을 충족한다.",출원인의 신품종 자체만 반복재현될 수 있으면 최초 변이 획득 방법은 문제가 되지 않는다.,신품종의 특성을 보유한 개체의 가지나 눈을 기탁하면 발명의 완성요건이 충족된다.,식물의 변이종 특허는 변이 발생의 우연성 때문에 반복재현성 요건이 완화된다.,A
"갑은 아파트 분양계약을 맺으면서 '분양가격이 입주 후 2년 이내에 하락할 경우, 하락분만큼 잔금에서 차감한다'는 특약을 맺었다. 갑이 분양대금 잔금을 시세 하락분과 상계하여 지급한 뒤, 소유권이전등기 당시보다 잔금이 줄었으니 취득세 과세표준도 줄어야 한다고 하면서 이미 납부한 취득세의 환급을 신청하였다. 이 경우 취득세의 과세표준 산정에 관한 아래 판단 중 옳은 것은?",소유권이전등기를 한 시점의 실제 분양대금을 취득 당시의 가액으로 보아야 한다.,특약에 따른 나중의 잔금 정산으로 확정된 금액을 취득 당시의 가액으로 삼을 수 있다.,입주 2년 후 감정가격에 따라 정산된 가격으로 취득세의 과세표준을 삼아야 한다.,분양계약 체결 당시 예정분양가와 이후 실제 지급액 중 낮은 금액을 취득세 과세표준으로 삼아야 한다.,시세하락에 따른 환급 요구는 지방세법상 후발적 경정청구 사유에 해당하므로 환급이 인정된다.,A
"비영리단체인 X연구회는 여러 기업의 요청을 받아 기존에 개발된 스트레스 적성검사 도구를 일부 수정하여 각 기업 소속 직원들을 대상으로 검사를 실시하고 결과를 분석해 제공하였다. 이 연구회는 검사 개발 연구실적을 근거로 해당 용역이 부가가치세 면세 학술연구용역에 해당한다고 주장하면서, 과세관청의 부가가치세 부과처분에 이의를 제기하였다. 이 경우 부가가치세 면세 적용 여부에 대한 법적 판단은?",X연구회의 용역은 기존 학술의 응용에 불과하므로 부가가치세 면세대상 학술연구용역에 해당하지 않는다.,"X연구회가 적성검사 개발에 참여하였으므로, 이 검사 도구를 활용한 용역은 모두 부가가치세 면세대상이다.",연구회가 비영리단체이므로 실비변상적 대가를 받았다면 면세대상이다.,적성검사를 통한 수입의 상당 부분을 학술 활동에 사용하였다면 부가가치세 면세 대상이다.,연구회가 사후에 관련 논문을 발표하였다면 해당 용역은 부가가치세가 면제된다.,A
